REG;DEP;LIBDEP;DEPCOM;CODEPOSTAL;LIBCOM;NUMVOIE;INDREP;TYPVOIE;NOMVOIE;NUMAPPT;NUMBOITE;ESC;COULOIR;ETAGE;COMPLIDENT;ENTREE;BAT;IMMEU;COMPLGEO;LIEUDIT;QPV;TYPECONST;NBPIECE;SURFHAB;CONSTRUCT;LOCAT;PATRIMOINE;ORIGINE;FINAN;DATCONV;NEWLOGT;CUS;DPEENERGIE;DPESERRE;SRU_EXPIR;SRU_ALINEA;CODSEGPATRIM;nb
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;DE TARASSAC;;;9;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;4;77.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;RUE;DE TARASSAC;;;11;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;4;77.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;DE TARASSAC;;;14;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;4;77.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;11;;RUE;DE TARASSAC;;;18;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;4;77.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;RUE;DE TARASSAC;;;13;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;5;90.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;RUE;DE TARASSAC;;;16;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;4;77.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;RUE;DE TARASSAC;;;17;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;4;77.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;RUE;DE TARASSAC;;;15;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;4;77.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;RUE;DE TARASSAC;;;12;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;4;77.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;DE TARASSAC;;;8;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;4;77.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;RUE;DE TARASSAC;;;7;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;5;90.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;28;;RUE;DE STRASBOURG;23;;2;;2;;;ENSEMBLE 1;;18 PLA ARAGO;;1;C;3;1077.0;1986;1986;1986;1;12;01/12/1986;;;;;2020.0;2.0;51;16.0
76;11;AUDE;11262;11100;NARBONNE;1;;CHEMIN;DE ST SALVAYRE;22;;0;;2;;;B;LE SCALENE;;;2;C;3;831.0;2012;2012;2012;1;13;20/12/2010;;13.0;C;A;2061.0;;2;15.0
76;11;AUDE;11262;11100;NARBONNE;2;;RUE;DE SEPTIMANIE;11;;2;;1;;;BATIMENT 1;;LO-PO-FA;;1;C;3;404.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;11;10.0
76;11;AUDE;11262;11100;NARBONNE;1;;RUE;DE SEPTIMANIE;41;;1;;4;;;BATIMENT 1;;LO-PO-FA;;1;C;4;519.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;11;10.0
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;DE SEPTIMANIE;2;;3;;0;;;BATIMENT 1;;LO-PO-FA;;1;C;3;404.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;11;10.0
76;11;AUDE;11262;11100;NARBONNE;10;;RUE;DE SEPTIMANIE;41;;10;;4;;;BATIMENT 1;;LO-PO-FA;;1;C;3;516.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;11;10.0
76;11;AUDE;11262;11100;NARBONNE;8;;RUE;DE SEPTIMANIE;41;;8;;4;;;BATIMENT 1;;LO-PO-FA;;1;C;3;519.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;11;10.0
76;11;AUDE;11262;11100;NARBONNE;9;;RUE;DE SEPTIMANIE;21;;9;;2;;;BATIMENT 1;;LO-PO-FA;;1;C;2;403.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;11;10.0
76;11;AUDE;11262;11100;NARBONNE;5;;RUE;DE SEPTIMANIE;11;;5;;1;;;BATIMENT 1;;LO-PO-FA;;1;C;4;515.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;11;10.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;DE SEPTIMANIE;2;;4;;0;;;BATIMENT 1;;LO-PO-FA;;1;C;3;519.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;11;10.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;DE SEPTIMANIE;21;;6;;2;;;BATIMENT 1;;LO-PO-FA;;1;C;3;408.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;11;10.0
76;11;AUDE;11262;11100;NARBONNE;7;;RUE;DE SEPTIMANIE;2;;7;;0;;;BATIMENT 1;;LO-PO-FA;;1;C;3;405.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;11;10.0
76;11;AUDE;11262;11100;NARBONNE;17;;RUE;DE SAVOIE;22;;17;;2;;;BATIMENT 1;;RAZIMBAUD (53);;1;C;4;696.0;1966;1966;1966;1;99;01/01/1990;;;;;2024.0;2.0;15;10.0
76;11;AUDE;11262;11100;NARBONNE;18;;RUE;DE SAVOIE;31;;18;;3;;;BATIMENT 1;;RAZIMBAUD (53);;1;C;4;719.0;1966;1966;1966;1;99;01/01/1990;;;;;2024.0;2.0;15;9.0
76;11;AUDE;11262;11100;NARBONNE;66;;AVENUE;DE REVEILLON;4;;0;;0;;;A;LE VERMILLON;;;2;C;3;1632.0;2010;2011;2011;4;13;25/05/2010;;13.0;C;B;2060.0;;2;24.0
76;11;AUDE;11262;11100;NARBONNE;12;;AVENUE;DE RAZIMBAUD;;;16;;0;;;ENSEMBLE 1;;16 PLA AU PIED DE RAZIMBAUD;;2;I;4;77.0;1998;1999;1998;1;12;01/04/1999;;;;;2030.0;2.0;84;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;AVENUE;DE RAZIMBAUD;;;2;;0;;;ENSEMBLE 1;;16 PLA AU PIED DE RAZIMBAUD;;2;I;4;75.0;1998;1999;1998;1;12;01/04/1999;;;;;2030.0;2.0;84;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;AVENUE;DE RAZIMBAUD;;;1;;0;;;ENSEMBLE 1;;16 PLA AU PIED DE RAZIMBAUD;;2;I;4;75.0;1998;1999;1998;1;12;01/04/1999;;;;;2030.0;2.0;84;1.0
76;11;AUDE;11262;11100;NARBONNE;73;;AVENUE;DE R;;;;;1;73 avenue de r;1.0;BAT C;LES COLLINES DE REVEILLON;;;2;C;3;2512.0;2016;2016;2016;1;10;01/10/2015;;;A;C;2062.0;1.0;4876;40.0
76;11;AUDE;11262;11100;NARBONNE;46;;RUE;DE PROVENCE NARBON-PLAGE;1;;1;;0;;;ENSEMBLE 2;;32 PLA NARBONNE-PLAGE;;2;C;2;200.0;1986;1986;1986;1;12;01/05/1988;;;;;2022.0;2.0;47;4.0
76;11;AUDE;11262;11100;NARBONNE;12;;AVENUE;DE PROVENCE;22;;12;;2;;;BATIMENT 1;;RAZIMBAUD (158);;1;C;3;684.0;1965;1965;1965;1;99;01/01/1990;;;;;2024.0;2.0;14;9.0
76;11;AUDE;11262;11100;NARBONNE;10;;AVENUE;DE PROVENCE;2;;10;;0;;;BATIMENT 1;;RAZIMBAUD (158);;1;C;3;710.0;1965;1965;1965;1;99;01/01/1990;;;;;2024.0;2.0;14;10.0
76;11;AUDE;11262;11100;NARBONNE;9;;AVENUE;DE PROVENCE;32;;9;;3;;;BATIMENT 1;;RAZIMBAUD (158);;1;C;4;728.0;1965;1965;1965;1;99;01/01/1990;;;;;2024.0;2.0;14;10.0
76;11;AUDE;11262;11100;NARBONNE;14;;AVENUE;DE PROVENCE;41;;14;;4;;;BATIMENT 1;;RAZIMBAUD (158);;1;C;3;697.0;1965;1965;1965;1;99;01/01/1990;;;;;2024.0;2.0;14;10.0
76;11;AUDE;11262;11100;NARBONNE;45;;AVENUE;DE PROVENCE;1;;1;;0;;;BATIMENT 1;;77 LOGEMENTS RESIDENCE LES ESTUDIANTINES;;1;C;1;1136.0;1981;1981;1981;1;12;26/08/1996;;;;;2026.0;2.0;77;77.0
76;11;AUDE;11262;11100;NARBONNE;15;;AVENUE;DE PROVENCE;1;;15;;0;;;BATIMENT 1;;RAZIMBAUD (158);;1;C;3;638.0;1965;1965;1965;1;99;01/01/1990;;;;;2024.0;2.0;14;10.0
76;11;AUDE;11262;11100;NARBONNE;7;;AVENUE;DE PROVENCE;11;;7;;1;;;BATIMENT 1;;RAZIMBAUD (158);;1;C;3;638.0;1965;1965;1965;1;99;01/01/1990;;;;;2024.0;2.0;14;10.0
76;11;AUDE;11262;11100;NARBONNE;13;;AVENUE;DE PROVENCE;42;;13;;4;;;BATIMENT 1;;RAZIMBAUD (158);;1;C;2;525.0;1965;1965;1965;1;99;01/01/1990;;;;;2024.0;2.0;14;10.0
76;11;AUDE;11262;11100;NARBONNE;11;;AVENUE;DE PROVENCE;2;;11;;0;;;BATIMENT 1;;RAZIMBAUD (158);;1;C;3;526.0;1965;1965;1965;1;99;01/01/1990;;;;;2024.0;2.0;14;10.0
76;11;AUDE;11262;11100;NARBONNE;2;;AV;DE PROVENCE;2148;;;;0;;;;;;APT N.12 BATIMENT TRENCAVEL;1;C;3;716.0;1965;1966;1966;1;52;27/09/1995;;;C;D;;;;10.0
76;11;AUDE;11262;11100;NARBONNE;4;;AV;DE PROVENCE;2174;;;;3;;;;;;APT N.38 BATIMENT TRENCAVEL;1;C;2;545.0;1965;1966;1966;1;52;27/09/1995;;;C;D;;;;10.0
76;11;AUDE;11262;11100;NARBONNE;5;;AV;DE PROVENCE;2182;;;;2;;;;;;APT N.46 BATIMENT TRENCAVEL;1;C;5;602.0;1965;1966;1966;1;52;27/09/1995;;;C;D;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;3;;AV;DE PROVENCE;2166;;;;4;;;;;;APT N.30 BATIMENT TRENCAVEL;1;C;4;726.0;1965;1966;1966;1;52;27/09/1995;;;C;D;;;;10.0
76;11;AUDE;11262;11100;NARBONNE;6;;AV;DE PROVENCE;2185;;;;0;;;;;;APT N.49 BATIMENT TRENCAVEL;1;C;2;576.0;1965;1966;1966;1;52;27/09/1995;;;C;D;;;;10.0
76;11;AUDE;11262;11100;NARBONNE;7;;AV;DE PROVENCE;2197;;;;1;;;;;;APT N.61 BATIMENT TRENCAVEL;1;C;4;734.0;1965;1966;1966;1;52;27/09/1995;;;C;D;;;;10.0
76;11;AUDE;11262;11100;NARBONNE;8;;AV;DE PROVENCE;2205;;;;0;;;;;;APT N.69 BATIMENT TRENCAVEL;1;C;3;797.0;1965;1966;1966;1;52;27/09/1995;;;C;D;;;;11.0
76;11;AUDE;11262;11100;NARBONNE;3;;AV;DE POMPIDOR;2584;;;;4;;;;;;APT N.7;1;C;3;564.0;1973;1974;1974;1;52;03/07/1997;;;B;A;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;5;;AV;DE POMPIDOR;2589;;;;2;;;;;;APT N.4;1;C;3;631.0;1973;1974;1974;1;52;03/07/1997;;;B;A;;;;9.0
76;11;AUDE;11262;11100;NARBONNE;3;;ALLEE;DE PEYREMAUX;14;;6;;1;;;ENSEMBLE 1;;ST JEAN ST PIERRE (48 HLM);;2;I;5;736.0;1979;1979;1979;1;52;01/01/1992;;;;;2026.0;2.0;33;8.0
76;11;AUDE;11262;11100;NARBONNE;1;;ALLEE;DE PEYREMAUX;3;;4;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (48 HLM);;2;I;4;736.0;1979;1979;1979;1;52;01/01/1992;;;;;2026.0;2.0;33;8.0
76;11;AUDE;11262;11100;NARBONNE;2;;ALLEE;DE PEYREMAUX;4;;5;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (48 HLM);;2;I;4;736.0;1979;1979;1979;1;52;01/01/1992;;;;;2026.0;2.0;33;8.0
76;11;AUDE;11262;11100;NARBONNE;1;;R;DE NORMANDIE;2053;;;;3;;;;;;APT N.7 BATIMENT CATALOGNE;1;C;5;751.0;1965;1966;1966;1;52;13/09/1994;;;C;D;;;;10.0
76;11;AUDE;11262;11100;NARBONNE;4;;R;DE NORMANDIE;2084;;;;3;;;;;;APT N.38 BATIMENT CATALOGNE;1;C;3;714.0;1965;1966;1966;1;52;13/09/1994;;;C;D;;;;10.0
76;11;AUDE;11262;11100;NARBONNE;5;;R;DE NORMANDIE;2085;;;;0;;;;;;APT N.39 BATIMENT CATALOGNE;1;C;3;837.0;1965;1966;1966;1;52;13/09/1994;;;C;D;;;;11.0
76;11;AUDE;11262;11100;NARBONNE;3;;R;DE NORMANDIE;2070;;;;1;;;;;;APT N.24 BATIMENT CATALOGNE;1;C;4;550.0;1965;1966;1966;1;52;13/09/1994;;;C;D;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;2;;R;DE NORMANDIE;2060;;;;0;;;;;;APT N.14 BATIMENT CATALOGNE;1;C;3;629.0;1965;1966;1966;1;52;13/09/1994;;;C;D;;;;10.0
76;11;AUDE;11262;11100;NARBONNE;8;;ROUTE;DE MARCORIGNAN;;;;;1;;;P132L-03;;;;2;C;3;5049.0;2013;2013;2013;1;11;01/12/2013;;;A;A;2063.0;1.0;;77.0
76;11;AUDE;11262;11100;NARBONNE;9;;ROUTE;DE MARCORIGNAN;;;;;2;;;P132L-01;;;;2;C;2;46.0;2013;2013;2013;1;11;01/12/2013;;;A;A;2063.0;1.0;;1.0
76;11;AUDE;11262;11100;NARBONNE;20;;RUE;DE L`AGLY;101;;0;;1;;;H;LE JARDIN DES ORCHIDEES;;;2;C;3;5835.0;2016;2016;2016;1;10;03/12/2013;;10.0;C;B;2064.0;;2;88.0
76;11;AUDE;11262;11100;NARBONNE;25 E;;AVENUE;DE LATTRE DE TASSIGNY;21;;2;;2;;;ENSEMBLE 1;;RESIDENCE VOIE DOMITIENNE;;2;C;3;1168.0;1989;1989;1989;1;12;01/09/1989;;;;;2023.0;2.0;57;16.0
76;11;AUDE;11262;11100;NARBONNE;25 G;;AVENUE;DE LATTRE DE TASSIGNY;;;5;;0;;;ENSEMBLE 2;;RESIDENCE VOIE DOMITIENNE;;2;I;3;71.0;1989;1989;1989;1;12;01/09/1989;;;;;2023.0;2.0;57;1.0
76;11;AUDE;11262;11100;NARBONNE;25 D;;AVENUE;DE LATTRE DE TASSIGNY;;;3;;0;;;ENSEMBLE 2;;RESIDENCE VOIE DOMITIENNE;;2;I;3;78.0;1989;1989;1989;1;12;01/09/1989;;;;;2023.0;2.0;57;1.0
76;11;AUDE;11262;11100;NARBONNE;25 A;;AVENUE;DE LATTRE DE TASSIGNY;11;;1;;1;;;ENSEMBLE 1;;RESIDENCE VOIE DOMITIENNE;;2;C;3;1373.0;1989;1989;1989;1;12;01/09/1989;;;;;2023.0;2.0;57;18.0
76;11;AUDE;11262;11100;NARBONNE;25 B;;AVENUE;DE LATTRE DE TASSIGNY;;;1;;0;;;ENSEMBLE 2;;RESIDENCE VOIE DOMITIENNE;;2;I;3;77.0;1989;1989;1989;1;12;01/09/1989;;;;;2023.0;2.0;57;1.0
76;11;AUDE;11262;11100;NARBONNE;25 C;;AVENUE;DE LATTRE DE TASSIGNY;;;2;;0;;;ENSEMBLE 2;;RESIDENCE VOIE DOMITIENNE;;2;I;3;77.0;1989;1989;1989;1;12;01/09/1989;;;;;2023.0;2.0;57;1.0
76;11;AUDE;11262;11100;NARBONNE;23;;AV;DE LATTRE DE TASSIGNY;4042;;;;1;;;;;;APT N.4 LE CLOS DE LA LOMBARDE;2;C;4;877.0;1995;1996;1996;1;11;18/09/1995;;;C;D;;;;12.0
76;11;AUDE;11262;11100;NARBONNE;25 F;;AVENUE;DE LATTRE DE TASSIGNY;;;4;;0;;;ENSEMBLE 2;;RESIDENCE VOIE DOMITIENNE;;2;I;2;60.0;1989;1989;1989;1;12;01/09/1989;;;;;2023.0;2.0;57;1.0
76;11;AUDE;11262;11100;NARBONNE;22;;IMP;DE LA VIXIEGE;4610;;;;0;;;;;;SAINT SALVAYRE;1;I;4;92.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;IMP;DE LA VIXIEGE;4617;;;;0;;;;;;SAINT SALVAYRE;1;I;3;70.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;20;;IMP;DE LA VIXIEGE;4609;;;;0;;;;;;SAINT SALVAYRE;1;I;4;92.0;2001;2002;2002;1;10;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;IMP;DE LA VIXIEGE;4603;;;;0;;;;;;SAINT SALVAYRE;1;I;4;92.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;14;;IMP;DE LA VIXIEGE;4604;;;;0;;;;;;SAINT SALVAYRE;1;I;4;92.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;16;;IMP;DE LA VIXIEGE;4607;;;;0;;;;;;SAINT SALVAYRE;1;I;4;92.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;18;;IMP;DE LA VIXIEGE;4608;;;;0;;;;;;SAINT SALVAYRE;1;I;4;92.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;IMP;DE LA VIXIEGE;4602;;;;0;;;;;;SAINT SALVAYRE;1;I;4;92.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;11;;IMP;DE LA VIXIEGE;4615;;;;0;;;;;;SAINT SALVAYRE;1;I;4;92.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;15;;IMP;DE LA VIXIEGE;4613;;;;0;;;;;;SAINT SALVAYRE;1;I;4;92.0;2001;2002;2002;1;10;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;13;;IMP;DE LA VIXIEGE;4614;;;;0;;;;;;SAINT SALVAYRE;1;I;4;92.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;IMP;DE LA VIXIEGE;4616;;;;0;;;;;;SAINT SALVAYRE;1;I;3;70.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;14;;R;DE LA TRAMONTANE;6500;;;;3;;;;;;APT N. 302 - BAT A;2;C;2;2123.0;2016;2016;2016;1;13;13/12/2011;;;B;A;;;;32.0
76;11;AUDE;11262;11100;NARBONNE;17;;AV;DE LA NAIADE;4612;;;;0;;;;;;SAINT SALVAYRE;1;I;3;70.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;15;;AV;DE LA NAIADE;4611;;;;0;;;;;;SAINT SALVAYRE;1;I;3;70.0;2001;2002;2002;1;13;12/12/2000;;;C;D;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;CLOS;DE LA MONTAGNE NOIRE;;;4;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;80.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;40;;CLOS;DE LA MONTAGNE NOIRE;;;40;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;80.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;33;;CLOS;DE LA MONTAGNE NOIRE;;;33;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;3;66.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;38;;CLOS;DE LA MONTAGNE NOIRE;;;38;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;3;67.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;CLOS;DE LA MONTAGNE NOIRE;;;5;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;80.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;CLOS;DE LA MONTAGNE NOIRE;;;3;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;3;67.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;34;;CLOS;DE LA MONTAGNE NOIRE;;;34;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;5;93.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;35;;CLOS;DE LA MONTAGNE NOIRE;;;35;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;84.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;36;;CLOS;DE LA MONTAGNE NOIRE;;;36;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;83.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;CLOS;DE LA MONTAGNE NOIRE;;;1;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;83.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;CLOS;DE LA MONTAGNE NOIRE;;;6;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;79.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;CLOS;DE LA MONTAGNE NOIRE;;;7;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;5;94.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;41;;CLOS;DE LA MONTAGNE NOIRE;;;41;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;79.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;39;;CLOS;DE LA MONTAGNE NOIRE;;;39;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;80.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;21;;CLOS;DE LA MONTAGNE NOIRE;;;21;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;84.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;CLOS;DE LA MONTAGNE NOIRE;;;2;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;5;93.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;28;;CLOS;DE LA MONTAGNE NOIRE;;;28;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;5;94.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;15;;CLOS;DE LA MONTAGNE NOIRE;;;15;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;80.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;16;;CLOS;DE LA MONTAGNE NOIRE;;;16;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;3;67.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;30;;CLOS;DE LA MONTAGNE NOIRE;;;30;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;3;67.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;17;;CLOS;DE LA MONTAGNE NOIRE;;;17;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;3;67.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;29;;CLOS;DE LA MONTAGNE NOIRE;;;29;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;80.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;18;;CLOS;DE LA MONTAGNE NOIRE;;;18;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;80.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;27;;CLOS;DE LA MONTAGNE NOIRE;;;27;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;79.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;CLOS;DE LA MONTAGNE NOIRE;;;8;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (49 VILLAS CLOS);;2;I;4;80.0;1980;1980;1980;1;52;15/07/1992;;;;;2027.0;2.0;38;1.0
